reg;clage_vacsi;jour;n_dose1;n_cum_dose1
01;0;2021-01-12;20;20
01;0;2021-01-13;6;26
01;0;2021-01-14;24;50
01;0;2021-01-15;24;74
01;0;2021-01-18;29;103
01;0;2021-01-19;48;151
01;0;2021-01-20;42;193
01;0;2021-01-21;56;249
01;0;2021-01-22;35;284
01;0;2021-01-25;68;352
01;0;2021-01-26;61;413
01;0;2021-01-27;109;522
01;29;2021-01-27;1;1
01;39;2021-01-12;1;1
01;39;2021-01-18;1;2
01;39;2021-01-22;3;5
01;39;2021-01-27;4;9
01;49;2021-01-14;1;1
01;49;2021-01-20;1;2
01;49;2021-01-21;1;3
01;49;2021-01-22;2;5
01;49;2021-01-25;2;7
01;49;2021-01-26;2;9
01;49;2021-01-27;3;12
01;59;2021-01-12;8;8
01;59;2021-01-14;9;17
01;59;2021-01-15;11;28
01;59;2021-01-18;10;38
01;59;2021-01-19;15;53
01;59;2021-01-20;8;61
01;59;2021-01-21;18;79
01;59;2021-01-22;8;87
01;59;2021-01-25;7;94
01;59;2021-01-26;9;103
01;59;2021-01-27;8;111
01;64;2021-01-12;8;8
01;64;2021-01-14;9;17
01;64;2021-01-15;4;21
01;64;2021-01-18;4;25
01;64;2021-01-19;7;32
01;64;2021-01-20;9;41
01;64;2021-01-21;6;47
01;64;2021-01-22;4;51
01;64;2021-01-25;2;53
01;64;2021-01-26;2;55
01;64;2021-01-27;9;64
01;69;2021-01-12;2;2
01;69;2021-01-14;4;6
01;69;2021-01-15;4;10
01;69;2021-01-18;3;13
01;69;2021-01-19;5;18
01;69;2021-01-20;5;23
01;69;2021-01-21;7;30
01;69;2021-01-22;3;33
01;69;2021-01-25;7;40
01;69;2021-01-26;3;43
01;69;2021-01-27;14;57
01;74;2021-01-12;1;1
01;74;2021-01-15;1;2
01;74;2021-01-18;4;6
01;74;2021-01-19;5;11
01;74;2021-01-20;1;12
01;74;2021-01-21;6;18
01;74;2021-01-22;5;23
01;74;2021-01-25;12;35
01;74;2021-01-26;8;43
01;74;2021-01-27;11;54
01;79;2021-01-15;3;3
01;79;2021-01-18;3;6
01;79;2021-01-19;7;13
01;79;2021-01-20;8;21
01;79;2021-01-21;5;26
01;79;2021-01-22;6;32
01;79;2021-01-25;13;45
01;79;2021-01-26;16;61
01;79;2021-01-27;19;80
01;80;2021-01-13;6;6
01;80;2021-01-14;1;7
01;80;2021-01-15;1;8
01;80;2021-01-18;4;12
01;80;2021-01-19;9;21
01;80;2021-01-20;10;31
01;80;2021-01-21;13;44
01;80;2021-01-22;4;48
01;80;2021-01-25;25;73
01;80;2021-01-26;21;94
01;80;2021-01-27;40;134
02;0;2021-01-06;5;5
02;0;2021-01-07;30;35
02;0;2021-01-08;76;111
02;0;2021-01-09;20;131
02;0;2021-01-11;111;242
02;0;2021-01-12;75;317
02;0;2021-01-13;59;376
02;0;2021-01-14;80;456
02;0;2021-01-15;118;574
02;0;2021-01-16;49;623
02;0;2021-01-18;145;768
02;0;2021-01-19;123;891
02;0;2021-01-20;156;1047
02;0;2021-01-21;161;1208
02;0;2021-01-22;147;1355
02;0;2021-01-23;56;1411
02;0;2021-01-25;146;1557
02;0;2021-01-26;111;1668
02;0;2021-01-27;154;1822
02;24;2021-01-11;1;1
02;24;2021-01-14;1;2
02;24;2021-01-15;1;3
02;24;2021-01-19;1;4
02;24;2021-01-20;2;6
02;24;2021-01-25;2;8
02;29;2021-01-12;1;1
02;29;2021-01-13;1;2
02;29;2021-01-14;1;3
02;29;2021-01-15;1;4
02;29;2021-01-16;3;7
02;29;2021-01-18;4;11
02;29;2021-01-19;1;12
02;29;2021-01-20;1;13
02;29;2021-01-22;1;14
02;29;2021-01-23;1;15
02;29;2021-01-25;5;20
02;29;2021-01-26;3;23
02;29;2021-01-27;2;25
02;39;2021-01-07;2;2
02;39;2021-01-09;1;3
02;39;2021-01-11;2;5
02;39;2021-01-12;3;8
02;39;2021-01-13;2;10
02;39;2021-01-14;4;14
02;39;2021-01-15;7;21
02;39;2021-01-16;5;26
02;39;2021-01-18;1;27
02;39;2021-01-19;6;33
02;39;2021-01-20;2;35
02;39;2021-01-21;3;38
02;39;2021-01-22;5;43
02;39;2021-01-23;3;46
02;39;2021-01-25;8;54
02;39;2021-01-26;6;60
02;39;2021-01-27;3;63
02;49;2021-01-08;1;1
02;49;2021-01-09;1;2
02;49;2021-01-11;7;9
02;49;2021-01-12;6;15
02;49;2021-01-13;6;21
02;49;2021-01-14;7;28
02;49;2021-01-15;11;39
02;49;2021-01-16;2;41
02;49;2021-01-18;6;47
02;49;2021-01-19;4;51
02;49;2021-01-20;3;54
02;49;2021-01-21;4;58
02;49;2021-01-22;4;62
02;49;2021-01-23;2;64
02;49;2021-01-25;4;68
02;49;2021-01-26;8;76
02;49;2021-01-27;4;80
02;59;2021-01-06;1;1
02;59;2021-01-07;18;19
02;59;2021-01-08;26;45
02;59;2021-01-11;25;70
02;59;2021-01-12;21;91
02;59;2021-01-13;15;106
02;59;2021-01-14;24;130
02;59;2021-01-15;17;147
02;59;2021-01-16;10;157
02;59;2021-01-18;12;169
02;59;2021-01-19;8;177
02;59;2021-01-20;16;193
02;59;2021-01-21;17;210
02;59;2021-01-22;22;232
02;59;2021-01-23;3;235
02;59;2021-01-25;20;255
02;59;2021-01-26;12;267
02;59;2021-01-27;21;288
02;64;2021-01-06;4;4
02;64;2021-01-07;5;9
02;64;2021-01-08;16;25
02;64;2021-01-09;1;26
02;64;2021-01-11;19;45
02;64;2021-01-12;11;56
02;64;2021-01-13;11;67
02;64;2021-01-14;17;84
02;64;2021-01-15;18;102
02;64;2021-01-16;6;108
02;64;2021-01-18;12;120
02;64;2021-01-19;11;131
02;64;2021-01-20;12;143
02;64;2021-01-21;19;162
02;64;2021-01-22;18;180
02;64;2021-01-23;5;185
02;64;2021-01-25;17;202
02;64;2021-01-26;12;214
02;64;2021-01-27;8;222
02;69;2021-01-07;2;2
02;69;2021-01-08;6;8
02;69;2021-01-09;2;10
02;69;2021-01-11;7;17
02;69;2021-01-12;9;26
02;69;2021-01-13;12;38
02;69;2021-01-14;12;50
02;69;2021-01-15;19;69
02;69;2021-01-16;10;79
02;69;2021-01-18;17;96
02;69;2021-01-19;9;105
02;69;2021-01-20;18;123
02;69;2021-01-21;13;136
02;69;2021-01-22;10;146
02;69;2021-01-23;8;154
02;69;2021-01-25;9;163
02;69;2021-01-26;10;173
02;69;2021-01-27;10;183
02;74;2021-01-07;2;2
02;74;2021-01-08;7;9
02;74;2021-01-11;17;26
02;74;2021-01-12;11;37
02;74;2021-01-13;6;43
02;74;2021-01-14;2;45
02;74;2021-01-15;11;56
02;74;2021-01-16;7;63
02;74;2021-01-18;13;76
02;74;2021-01-19;16;92
02;74;2021-01-20;16;108
02;74;2021-01-21;17;125
02;74;2021-01-22;15;140
02;74;2021-01-23;3;143
02;74;2021-01-25;19;162
02;74;2021-01-26;16;178
02;74;2021-01-27;34;212
02;79;2021-01-07;1;1
02;79;2021-01-08;5;6
02;79;2021-01-09;2;8
02;79;2021-01-11;3;11
02;79;2021-01-12;3;14
02;79;2021-01-13;3;17
02;79;2021-01-14;2;19
02;79;2021-01-15;13;32
02;79;2021-01-16;3;35
02;79;2021-01-18;49;84
02;79;2021-01-19;38;122
02;79;2021-01-20;49;171
02;79;2021-01-21;43;214
02;79;2021-01-22;39;253
02;79;2021-01-23;17;270
02;79;2021-01-25;31;301
02;79;2021-01-26;22;323
02;79;2021-01-27;42;365
02;80;2021-01-08;15;15
02;80;2021-01-09;13;28
02;80;2021-01-11;30;58
02;80;2021-01-12;10;68
02;80;2021-01-13;3;71
02;80;2021-01-14;10;81
02;80;2021-01-15;20;101
02;80;2021-01-16;3;104
02;80;2021-01-18;31;135
02;80;2021-01-19;29;164
02;80;2021-01-20;37;201
02;80;2021-01-21;45;246
02;80;2021-01-22;33;279
02;80;2021-01-23;14;293
02;80;2021-01-25;31;324
02;80;2021-01-26;22;346
02;80;2021-01-27;30;376
03;0;2021-01-13;29;29
03;0;2021-01-14;46;75
03;0;2021-01-15;34;109
03;0;2021-01-16;17;126
03;0;2021-01-18;61;187
03;0;2021-01-19;141;328
03;0;2021-01-20;119;447
03;0;2021-01-21;107;554
03;0;2021-01-22;63;617
03;0;2021-01-25;56;673
03;0;2021-01-26;96;769
03;0;2021-01-27;103;872
03;29;2021-01-14;3;3
03;29;2021-01-19;1;4
03;29;2021-01-20;2;6
03;29;2021-01-21;1;7
03;29;2021-01-22;1;8
03;29;2021-01-25;1;9
03;29;2021-01-26;7;16
03;29;2021-01-27;3;19
03;39;2021-01-13;1;1
03;39;2021-01-15;1;2
03;39;2021-01-19;8;10
03;39;2021-01-20;5;15
03;39;2021-01-22;2;17
03;39;2021-01-25;4;21
03;39;2021-01-26;3;24
03;39;2021-01-27;12;36
03;49;2021-01-13;3;3
03;49;2021-01-14;6;9
03;49;2021-01-15;1;10
03;49;2021-01-18;4;14
03;49;2021-01-19;11;25
03;49;2021-01-20;7;32
03;49;2021-01-21;8;40
03;49;2021-01-22;2;42
03;49;2021-01-25;3;45
03;49;2021-01-26;5;50
03;49;2021-01-27;9;59
03;59;2021-01-13;4;4
03;59;2021-01-14;17;21
03;59;2021-01-15;8;29
03;59;2021-01-16;6;35
03;59;2021-01-18;13;48
03;59;2021-01-19;38;86
03;59;2021-01-20;25;111
03;59;2021-01-21;11;122
03;59;2021-01-22;9;131
03;59;2021-01-25;13;144
03;59;2021-01-26;23;167
03;59;2021-01-27;29;196
03;64;2021-01-13;3;3
03;64;2021-01-14;10;13
03;64;2021-01-15;10;23
03;64;2021-01-16;6;29
03;64;2021-01-18;7;36
03;64;2021-01-19;16;52
03;64;2021-01-20;16;68
03;64;2021-01-21;10;78
03;64;2021-01-22;6;84
03;64;2021-01-25;4;88
03;64;2021-01-26;14;102
03;64;2021-01-27;9;111
03;69;2021-01-13;3;3
03;69;2021-01-14;4;7
03;69;2021-01-15;6;13
03;69;2021-01-16;2;15
03;69;2021-01-18;6;21
03;69;2021-01-19;16;37
03;69;2021-01-20;9;46
03;69;2021-01-21;8;54
03;69;2021-01-22;7;61
03;69;2021-01-25;6;67
03;69;2021-01-26;7;74
03;69;2021-01-27;10;84
03;74;2021-01-13;1;1
03;74;2021-01-14;3;4
03;74;2021-01-15;3;7
03;74;2021-01-16;1;8
03;74;2021-01-18;10;18
03;74;2021-01-19;8;26
03;74;2021-01-20;6;32
03;74;2021-01-21;9;41
03;74;2021-01-22;8;49
03;74;2021-01-25;4;53
03;74;2021-01-26;3;56
03;74;2021-01-27;7;63
03;79;2021-01-13;5;5
03;79;2021-01-14;3;8
03;79;2021-01-15;1;9
03;79;2021-01-16;1;10
03;79;2021-01-18;7;17
03;79;2021-01-19;19;36
03;79;2021-01-20;22;58
03;79;2021-01-21;32;90
03;79;2021-01-22;13;103
03;79;2021-01-25;7;110
03;79;2021-01-26;19;129
03;79;2021-01-27;17;146
03;80;2021-01-13;9;9
03;80;2021-01-15;4;13
03;80;2021-01-16;1;14
03;80;2021-01-18;14;28
03;80;2021-01-19;24;52
03;80;2021-01-20;27;79
03;80;2021-01-21;28;107
03;80;2021-01-22;15;122
03;80;2021-01-25;14;136
03;80;2021-01-26;15;151
03;80;2021-01-27;7;158
04;0;2021-01-05;1;1
04;0;2021-01-15;125;126
04;0;2021-01-16;20;146
04;0;2021-01-18;49;195
04;0;2021-01-19;366;561
04;0;2021-01-20;347;908
04;0;2021-01-21;510;1418
04;0;2021-01-22;370;1788
04;0;2021-01-23;72;1860
04;0;2021-01-25;233;2093
04;0;2021-01-26;339;2432
04;0;2021-01-27;248;2680
04;24;2021-01-19;1;1
04;24;2021-01-21;1;2
04;24;2021-01-25;2;4
04;29;2021-01-15;2;2
04;29;2021-01-20;11;13
04;29;2021-01-21;9;22
04;29;2021-01-22;14;36
04;29;2021-01-23;1;37
04;29;2021-01-25;6;43
04;29;2021-01-26;5;48
04;29;2021-01-27;1;49
04;39;2021-01-15;2;2
04;39;2021-01-19;12;14
04;39;2021-01-20;39;53
04;39;2021-01-21;29;82
04;39;2021-01-22;42;124
04;39;2021-01-23;8;132
04;39;2021-01-25;21;153
04;39;2021-01-26;5;158
04;39;2021-01-27;8;166
04;49;2021-01-15;11;11
04;49;2021-01-16;1;12
04;49;2021-01-18;6;18
04;49;2021-01-19;9;27
04;49;2021-01-20;44;71
04;49;2021-01-21;32;103
04;49;2021-01-22;29;132
04;49;2021-01-23;2;134
04;49;2021-01-25;14;148
04;49;2021-01-26;15;163
04;49;2021-01-27;8;171
04;59;2021-01-15;7;7
04;59;2021-01-16;1;8
04;59;2021-01-18;19;27
04;59;2021-01-19;127;154
04;59;2021-01-20;131;285
04;59;2021-01-21;207;492
04;59;2021-01-22;128;620
04;59;2021-01-23;28;648
04;59;2021-01-25;58;706
04;59;2021-01-26;57;763
04;59;2021-01-27;46;809
04;64;2021-01-15;5;5
04;64;2021-01-16;3;8
04;64;2021-01-18;7;15
04;64;2021-01-19;55;70
04;64;2021-01-20;48;118
04;64;2021-01-21;102;220
04;64;2021-01-22;70;290
04;64;2021-01-23;14;304
04;64;2021-01-25;21;325
04;64;2021-01-26;37;362
04;64;2021-01-27;29;391
04;69;2021-01-05;1;1
04;69;2021-01-15;14;15
04;69;2021-01-16;3;18
04;69;2021-01-18;4;22
04;69;2021-01-19;34;56
04;69;2021-01-20;18;74
04;69;2021-01-21;57;131
04;69;2021-01-22;35;166
04;69;2021-01-23;12;178
04;69;2021-01-25;17;195
04;69;2021-01-26;30;225
04;69;2021-01-27;24;249
04;74;2021-01-15;13;13
04;74;2021-01-16;1;14
04;74;2021-01-19;26;40
04;74;2021-01-20;13;53
04;74;2021-01-21;42;95
04;74;2021-01-22;23;118
04;74;2021-01-23;3;121
04;74;2021-01-25;16;137
04;74;2021-01-26;27;164
04;74;2021-01-27;11;175
04;79;2021-01-15;21;21
04;79;2021-01-16;5;26
04;79;2021-01-18;3;29
04;79;2021-01-19;25;54
04;79;2021-01-20;8;62
04;79;2021-01-21;19;81
04;79;2021-01-22;11;92
04;79;2021-01-23;2;94
04;79;2021-01-25;49;143
04;79;2021-01-26;46;189
04;79;2021-01-27;54;243
04;80;2021-01-15;50;50
04;80;2021-01-16;6;56
04;80;2021-01-18;10;66
04;80;2021-01-19;77;143
04;80;2021-01-20;35;178
04;80;2021-01-21;12;190
04;80;2021-01-22;18;208
04;80;2021-01-23;2;210
04;80;2021-01-25;28;238
04;80;2021-01-26;117;355
04;80;2021-01-27;67;422
06;0;2021-01-25;49;49
06;0;2021-01-26;34;83
06;0;2021-01-27;90;173
06;29;2021-01-27;2;2
06;39;2021-01-25;5;5
06;39;2021-01-26;3;8
06;39;2021-01-27;6;14
06;49;2021-01-25;2;2
06;49;2021-01-26;7;9
06;49;2021-01-27;4;13
06;59;2021-01-25;31;31
06;59;2021-01-26;11;42
06;59;2021-01-27;23;65
06;64;2021-01-25;4;4
06;64;2021-01-26;2;6
06;64;2021-01-27;7;13
06;69;2021-01-25;5;5
06;69;2021-01-26;2;7
06;69;2021-01-27;6;13
06;74;2021-01-26;4;4
06;74;2021-01-27;4;8
06;79;2021-01-25;1;1
06;79;2021-01-26;3;4
06;79;2021-01-27;16;20
06;80;2021-01-25;1;1
06;80;2021-01-26;2;3
06;80;2021-01-27;22;25
07;0;2021-01-18;1;1
07;69;2021-01-18;1;1
11;0;2020-12-27;9;9
11;0;2020-12-29;19;28
11;0;2020-12-30;63;91
11;0;2020-12-31;36;127
11;0;2021-01-01;9;136
11;0;2021-01-02;40;176
11;0;2021-01-03;72;248
11;0;2021-01-04;519;767
11;0;2021-01-05;1656;2423
11;0;2021-01-06;2306;4729
11;0;2021-01-07;3922;8651
11;0;2021-01-08;5065;13716
11;0;2021-01-09;1716;15432
11;0;2021-01-10;1550;16982
11;0;2021-01-11;4900;21882
11;0;2021-01-12;6545;28427
11;0;2021-01-13;6422;34849
11;0;2021-01-14;7101;41950
11;0;2021-01-15;5949;47899
11;0;2021-01-16;1561;49460
11;0;2021-01-17;624;50084
11;0;2021-01-18;9763;59847
11;0;2021-01-19;13282;73129
11;0;2021-01-20;15298;88427
11;0;2021-01-21;18357;106784
11;0;2021-01-22;14357;121141
11;0;2021-01-23;4345;125486
11;0;2021-01-24;962;126448
11;0;2021-01-25;7779;134227
11;0;2021-01-26;10834;145061
11;0;2021-01-27;13362;158423
11;24;2021-01-03;1;1
11;24;2021-01-04;2;3
11;24;2021-01-05;4;7
11;24;2021-01-06;1;8
11;24;2021-01-07;10;18
11;24;2021-01-08;19;37
11;24;2021-01-09;6;43
11;24;2021-01-10;4;47
11;24;2021-01-11;14;61
11;24;2021-01-12;25;86
11;24;2021-01-13;39;125
11;24;2021-01-14;43;168
11;24;2021-01-15;33;201
11;24;2021-01-16;11;212
11;24;2021-01-17;1;213
11;24;2021-01-18;35;248
11;24;2021-01-19;59;307
11;24;2021-01-20;35;342
11;24;2021-01-21;54;396
11;24;2021-01-22;47;443
11;24;2021-01-23;7;450
11;24;2021-01-24;1;451
11;24;2021-01-25;6;457
11;24;2021-01-26;13;470
11;24;2021-01-27;21;491
11;29;2021-01-02;1;1
11;29;2021-01-03;2;3
11;29;2021-01-04;2;5
11;29;2021-01-05;6;11
11;29;2021-01-06;22;33
11;29;2021-01-07;43;76
11;29;2021-01-08;64;140
11;29;2021-01-09;16;156
11;29;2021-01-10;14;170
11;29;2021-01-11;78;248
11;29;2021-01-12;126;374
11;29;2021-01-13;171;545
11;29;2021-01-14;189;734
11;29;2021-01-15;112;846
11;29;2021-01-16;23;869
11;29;2021-01-17;13;882
11;29;2021-01-18;157;1039
11;29;2021-01-19;131;1170
11;29;2021-01-20;123;1293
11;29;2021-01-21;147;1440
11;29;2021-01-22;160;1600
11;29;2021-01-23;16;1616
11;29;2021-01-24;2;1618
11;29;2021-01-25;38;1656
11;29;2021-01-26;38;1694
11;29;2021-01-27;67;1761
11;39;2021-01-03;2;2
11;39;2021-01-04;5;7
11;39;2021-01-05;33;40
11;39;2021-01-06;96;136
11;39;2021-01-07;151;287
11;39;2021-01-08;268;555
11;39;2021-01-09;51;606
11;39;2021-01-10;57;663
11;39;2021-01-11;283;946
11;39;2021-01-12;482;1428
11;39;2021-01-13;506;1934
11;39;2021-01-14;626;2560
11;39;2021-01-15;424;2984
11;39;2021-01-16;92;3076
11;39;2021-01-17;69;3145
11;39;2021-01-18;440;3585
11;39;2021-01-19;434;4019
11;39;2021-01-20;451;4470
11;39;2021-01-21;530;5000
11;39;2021-01-22;491;5491
11;39;2021-01-23;51;5542
11;39;2021-01-24;10;5552
11;39;2021-01-25;121;5673
11;39;2021-01-26;141;5814
11;39;2021-01-27;250;6064
11;49;2020-12-30;1;1
11;49;2021-01-01;1;2
11;49;2021-01-02;5;7
11;49;2021-01-03;1;8
11;49;2021-01-04;17;25
11;49;2021-01-05;82;107
11;49;2021-01-06;148;255
11;49;2021-01-07;246;501
11;49;2021-01-08;411;912
11;49;2021-01-09;125;1037
11;49;2021-01-10;93;1130
11;49;2021-01-11;550;1680
11;49;2021-01-12;740;2420
11;49;2021-01-13;776;3196
11;49;2021-01-14;927;4123
11;49;2021-01-15;680;4803
11;49;2021-01-16;140;4943
11;49;2021-01-17;67;5010
11;49;2021-01-18;571;5581
11;49;2021-01-19;652;6233
11;49;2021-01-20;690;6923
11;49;2021-01-21;739;7662
11;49;2021-01-22;686;8348
11;49;2021-01-23;69;8417
11;49;2021-01-24;23;8440
11;49;2021-01-25;149;8589
11;49;2021-01-26;243;8832
11;49;2021-01-27;357;9189
11;59;2020-12-30;3;3
11;59;2020-12-31;1;4
11;59;2021-01-01;6;10
11;59;2021-01-02;18;28
11;59;2021-01-03;25;53
11;59;2021-01-04;196;249
11;59;2021-01-05;529;778
11;59;2021-01-06;873;1651
11;59;2021-01-07;1297;2948
11;59;2021-01-08;1745;4693
11;59;2021-01-09;467;5160
11;59;2021-01-10;391;5551
11;59;2021-01-11;1874;7425
11;59;2021-01-12;2306;9731
11;59;2021-01-13;2222;11953
11;59;2021-01-14;2315;14268
11;59;2021-01-15;1718;15986
11;59;2021-01-16;362;16348
11;59;2021-01-17;131;16479
11;59;2021-01-18;1248;17727
11;59;2021-01-19;1554;19281
11;59;2021-01-20;1587;20868
11;59;2021-01-21;1622;22490
11;59;2021-01-22;1336;23826
11;59;2021-01-23;195;24021
11;59;2021-01-24;34;24055
11;59;2021-01-25;468;24523
11;59;2021-01-26;609;25132
11;59;2021-01-27;785;25917
11;64;2020-12-30;5;5
11;64;2021-01-01;1;6
11;64;2021-01-02;8;14
11;64;2021-01-03;19;33
11;64;2021-01-04;87;120
11;64;2021-01-05;311;431
11;64;2021-01-06;460;891
11;64;2021-01-07;658;1549
11;64;2021-01-08;894;2443
11;64;2021-01-09;330;2773
11;64;2021-01-10;320;3093
11;64;2021-01-11;867;3960
11;64;2021-01-12;1107;5067
11;64;2021-01-13;981;6048
11;64;2021-01-14;1077;7125
11;64;2021-01-15;877;8002
11;64;2021-01-16;239;8241
11;64;2021-01-17;107;8348
11;64;2021-01-18;571;8919
11;64;2021-01-19;737;9656
11;64;2021-01-20;783;10439
11;64;2021-01-21;886;11325
11;64;2021-01-22;712;12037
11;64;2021-01-23;139;12176
11;64;2021-01-24;29;12205
11;64;2021-01-25;273;12478
11;64;2021-01-26;348;12826
11;64;2021-01-27;446;13272
11;69;2020-12-27;2;2
11;69;2020-12-30;6;8
11;69;2021-01-01;1;9
11;69;2021-01-02;4;13
11;69;2021-01-03;9;22
11;69;2021-01-04;70;92
11;69;2021-01-05;211;303
11;69;2021-01-06;277;580
11;69;2021-01-07;409;989
11;69;2021-01-08;544;1533
11;69;2021-01-09;274;1807
11;69;2021-01-10;243;2050
11;69;2021-01-11;451;2501
11;69;2021-01-12;602;3103
11;69;2021-01-13;526;3629
11;69;2021-01-14;590;4219
11;69;2021-01-15;528;4747
11;69;2021-01-16;161;4908
11;69;2021-01-17;60;4968
11;69;2021-01-18;451;5419
11;69;2021-01-19;514;5933
11;69;2021-01-20;587;6520
11;69;2021-01-21;704;7224
11;69;2021-01-22;559;7783
11;69;2021-01-23;152;7935
11;69;2021-01-24;38;7973
11;69;2021-01-25;257;8230
11;69;2021-01-26;302;8532
11;69;2021-01-27;449;8981
11;74;2020-12-29;1;1
11;74;2020-12-30;8;9
11;74;2021-01-02;3;12
11;74;2021-01-03;11;23
11;74;2021-01-04;60;83
11;74;2021-01-05;140;223
11;74;2021-01-06;195;418
11;74;2021-01-07;360;778
11;74;2021-01-08;392;1170
11;74;2021-01-09;215;1385
11;74;2021-01-10;231;1616
11;74;2021-01-11;317;1933
11;74;2021-01-12;360;2293
11;74;2021-01-13;323;2616
11;74;2021-01-14;450;3066
11;74;2021-01-15;425;3491
11;74;2021-01-16;139;3630
11;74;2021-01-17;62;3692
11;74;2021-01-18;519;4211
11;74;2021-01-19;623;4834
11;74;2021-01-20;761;5595
11;74;2021-01-21;869;6464
11;74;2021-01-22;714;7178
11;74;2021-01-23;212;7390
11;74;2021-01-24;54;7444
11;74;2021-01-25;356;7800
11;74;2021-01-26;505;8305
11;74;2021-01-27;655;8960
11;79;2020-12-27;1;1
11;79;2020-12-29;1;2
11;79;2020-12-30;7;9
11;79;2020-12-31;4;13
11;79;2021-01-02;1;14
11;79;2021-01-03;1;15
11;79;2021-01-04;24;39
11;79;2021-01-05;96;135
11;79;2021-01-06;90;225
11;79;2021-01-07;172;397
11;79;2021-01-08;239;636
11;79;2021-01-09;118;754
11;79;2021-01-10;98;852
11;79;2021-01-11;144;996
11;79;2021-01-12;206;1202
11;79;2021-01-13;228;1430
11;79;2021-01-14;279;1709
11;79;2021-01-15;440;2149
11;79;2021-01-16;188;2337
11;79;2021-01-17;51;2388
11;79;2021-01-18;2284;4672
11;79;2021-01-19;2755;7427
11;79;2021-01-20;2946;10373
11;79;2021-01-21;3440;13813
11;79;2021-01-22;3155;16968
11;79;2021-01-23;1301;18269
11;79;2021-01-24;273;18542
11;79;2021-01-25;2339;20881
11;79;2021-01-26;2842;23723
11;79;2021-01-27;2861;26584
11;80;2020-12-27;6;6
11;80;2020-12-29;17;23
11;80;2020-12-30;33;56
11;80;2020-12-31;31;87
11;80;2021-01-03;1;88
11;80;2021-01-04;56;144
11;80;2021-01-05;244;388
11;80;2021-01-06;144;532
11;80;2021-01-07;576;1108
11;80;2021-01-08;489;1597
11;80;2021-01-09;114;1711
11;80;2021-01-10;98;1809
11;80;2021-01-11;322;2131
11;80;2021-01-12;591;2722
11;80;2021-01-13;650;3372
11;80;2021-01-14;603;3975
11;80;2021-01-15;712;4687
11;80;2021-01-16;205;4892
11;80;2021-01-17;62;4954
11;80;2021-01-18;3487;8441
